X,Y,Stazione d,Provincia,Regione,Lat.,Long.,Serie pres,5 minuti,10 minuti,15 minuti,20 minuti,30 minuti,1 ora,3 ore,6 ore,12 ore,24 ore,Minima dim,Massima di,Range seri,a,n,h_15min (m,h_60min (m,icon_url
13.52,45.77,Alberoni,Gorizia,Friuli - Venezia Giulia,45.770000000000003,13.520000000000000,8,,,x,x,x,x,x,x,x,x,9,55,1927-1996,48.329999999999998,0.290000000000000,129.331999999999994,48.087000000000003,./0.png
12.7,46.1,San Leonardo,Pordenone,Friuli - Venezia Giulia,46.100000000000001,12.699999999999999,7,,,x,,x,x,x,x,x,x,7,11,1953-1996,68.069999999999993,0.389000000000000,158.723999999999990,68.066999999999993,./0.png
12.6,46.08,Aviano,Pordenone,Friuli - Venezia Giulia,46.079999999999998,12.600000000000000,8,,x,x,,x,x,x,x,x,x,8,62,1932-1996,53.920000000000002,0.368000000000000,129.400000000000006,53.917000000000002,./0.png
12.44,45.97,La Crosetta,Pordenone,Friuli - Venezia Giulia,45.969999999999999,12.440000000000000,7,,,x,,x,x,x,x,x,x,25,25,1970-1996,51.240000000000002,0.444000000000000,110.816000000000003,51.235999999999997,./0.png
12.52,45.97,Sacile,Pordenone,Friuli - Venezia Giulia,45.969999999999999,12.520000000000000,9,,x,x,x,x,x,x,x,x,x,6,58,1923-1996,49.109999999999999,0.335000000000000,123.451999999999998,49.115000000000002,./0.png
12.65,45.97,Pordenone,Pordenone,Friuli - Venezia Giulia,45.969999999999999,12.650000000000000,7,,,x,,x,x,x,x,x,x,29,29,1967-1996,51.829999999999998,0.310000000000000,134.955999999999989,51.829999999999998,./0.png
12.67,45.95,Pordenone (Consorzio),Pordenone,Friuli - Venezia Giulia,45.950000000000003,12.670000000000000,7,,,x,,x,x,x,x,x,x,27,27,1970-1996,48.960000000000001,0.340000000000000,122.227999999999994,48.957999999999998,./0.png
12.62,45.95,Motta di Livenza,Pordenone,Friuli - Venezia Giulia,45.950000000000003,12.619999999999999,7,,,x,,x,x,x,x,x,x,26,27,1969-1996,42.640000000000001,0.311000000000000,110.843999999999994,42.636000000000003,./0.png
12.62,45.93,Gorizia,Pordenone,Friuli - Venezia Giulia,45.930000000000000,12.619999999999999,8,,x,x,,x,x,x,x,x,x,5,54,1925-1996,51.609999999999999,0.382000000000000,121.591999999999999,51.613999999999997,./0.png
12.85,45.92,San Vito al Tagliamento,Pordenone,Friuli - Venezia Giulia,45.920000000000002,12.850000000000000,9,,x,x,x,x,x,x,x,x,x,7,58,1926-1996,49.979999999999997,0.336000000000000,125.451999999999998,49.981000000000002,./0.png
13.02,46.15,San Daniele del Friuli,Udine,Friuli - Venezia Giulia,46.149999999999999,13.020000000000000,8,,,x,x,x,x,x,x,x,x,8,58,1923-1996,56.609999999999999,0.369000000000000,135.752000000000010,56.604999999999997,./0.png
13.16,46.24,Artegna,Udine,Friuli - Venezia Giulia,46.240000000000002,13.160000000000000,7,,,x,,x,x,x,x,x,x,25,25,1971-1996,66.140000000000001,0.343000000000000,164.372000000000014,66.137000000000000,./0.png
13.24,46.23,Ciseriis,Udine,Friuli - Venezia Giulia,46.229999999999997,13.240000000000000,10,x,x,x,x,x,x,x,x,x,x,13,56,1923-1996,62.500000000000000,0.396000000000000,144.388000000000005,62.503999999999998,./0.png
13.12,45.92,Talmassons,Udine,Friuli - Venezia Giulia,45.920000000000002,13.119999999999999,7,,,x,,x,x,x,x,x,x,23,24,1968-1996,53.359999999999999,0.226000000000000,156.096000000000004,53.359000000000002,./0.png
13.32,45.9,Palmanova,Udine,Friuli - Venezia Giulia,45.899999999999999,13.320000000000000,9,x,,x,x,x,x,x,x,x,x,5,60,1936-1996,70.819999999999993,0.195000000000000,216.127999999999986,71.822000000000003,./0.png
13.44,46.1,Cividale del Friuli,Udine,Friuli - Venezia Giulia,46.100000000000001,13.440000000000000,9,,x,x,x,x,x,x,x,x,x,6,64,1926-1996,54.810000000000002,0.348000000000000,135.328000000000003,54.814999999999998,./0.png
13.24,46.07,Udine,Udine,Friuli - Venezia Giulia,46.070000000000000,13.240000000000000,10,x,x,x,x,x,x,x,x,x,x,6,62,1923-1996,59.570000000000000,0.339000000000000,148.891999999999996,59.567999999999998,./0.png
11.2,44.55,Anzola dell'Emilia,Bologna,Emilia - Romagna,44.549999999999997,11.199999999999999,9,,x,x,x,x,x,x,x,x,x,6,37,1935-1973,40.020000000000003,0.308000000000000,104.524000000000001,40.021000000000001,./0.png
11.27,44.57,Calderara di Reno,Bologna,Emilia - Romagna,44.570000000000000,11.270000000000000,7,,,x,x,,x,x,x,x,x,5,35,1937-1972,30.039999999999999,0.323000000000000,76.811999999999998,30.044000000000000,./0.png
11.3,44.48,Bologna San Luca,Bologna,Emilia - Romagna,44.479999999999997,11.300000000000001,8,,,x,x,x,x,x,x,x,x,10,35,1927-1972,33.280000000000001,0.379000000000000,78.736000000000004,33.277000000000001,./0.png
11.3,44.45,Paderno,Bologna,Emilia - Romagna,44.450000000000003,11.300000000000001,5,,,,,,x,x,x,x,x,10,10,1936-1947,41.219999999999999,0.237000000000000,92.789000000000001,41.223999999999997,./0.png
11.35,44.5,Bologna Osservatorio Sez. ldr.,Bologna,Emilia - Romagna,44.500000000000000,11.350000000000000,9,,x,x,x,x,x,x,x,x,x,11,56,1934-1989,35.340000000000003,0.354000000000000,86.468000000000004,35.335999999999999,./0.png
11.35,44.5,Bologna Oss. Universita',Bologna,Emilia - Romagna,44.500000000000000,11.350000000000000,8,,,x,x,x,x,x,x,x,x,7,32,1928-1973,38.909999999999997,0.323000000000000,99.540000000000006,38.914999999999999,./0.png
11.35,44.63,Argelato,Bologna,Emilia - Romagna,44.630000000000003,11.350000000000000,5,,,,,,x,x,x,x,x,20,20,1931-1960,38.479999999999997,0.243000000000000,86.613000000000000,38.479999999999997,./0.png
11.45,44.55,Granarolo dell'Emilia,Bologna,Emilia - Romagna,44.549999999999997,11.449999999999999,6,,,,x,,x,x,x,x,x,8,24,1939-1973,27.719999999999999,0.339000000000000,69.263999999999996,27.715000000000000,./0.png
11.47,44.47,Colunga,Bologna,Emilia - Romagna,44.469999999999999,11.470000000000001,5,,,,,,x,x,x,x,x,6,6,1967-1973,33.859999999999999,0.250000000000000,76.204999999999998,33.856000000000002,./0.png
11.54,44.72,Malalbergo,Bologna,Emilia - Romagna,44.719999999999999,11.539999999999999,8,,,x,x,x,x,x,x,x,x,14,55,1921-1989,31.690000000000001,0.319000000000000,81.495999999999995,31.689000000000000,./0.png
11.97,44.98,Berra,Ferrara,Emilia-Romagna,44.979999999999997,11.970000000000001,8,,,x,x,x,x,x,x,x,x,8,36,1933-1973,33.829999999999998,0.301000000000000,89.128000000000000,33.828000000000003,./0.png
11.49,44.77,Poggio Renatico,Ferrara,Emilia-Romagna,44.770000000000003,11.490000000000000,8,,,x,x,x,x,x,x,x,x,5,26,1938-1973,32.119999999999997,0.335000000000000,80.739999999999995,32.121000000000002,./0.png
11.62,44.83,Ferrara,Ferrara,Emilia-Romagna,44.829999999999998,11.619999999999999,8,,,x,x,x,x,x,x,x,x,13,41,1930-1989,36.960000000000001,0.310000000000000,96.207999999999998,36.960000000000001,./0.png
11.34,44.7,Spinazzino,Ferrara,Emilia-Romagna,44.700000000000003,11.340000000000000,55,,,,,,x,x,x,x,x,7,7,1966-1972,93.939999999999998,0.134000000000000,211.441000000000003,93.938000000000002,./0.png
11.69,44.72,Marrara,Ferrara,Emilia-Romagna,44.719999999999999,11.690000000000000,8,,,x,x,x,x,x,x,x,x,7,31,1938-1973,35.399999999999999,0.329000000000000,89.744000000000000,35.399000000000001,./0.png
11.74,44.72,Montesanto,Ferrara,Emilia-Romagna,44.719999999999999,11.740000000000000,8,,,x,x,x,x,x,x,x,x,5,16,1958-1973,40.490000000000002,0.266000000000000,111.951999999999998,40.490000000000002,./0.png
12.09,44.58,Umana,Ferrara,Emilia-Romagna,44.579999999999998,12.090000000000000,8,,,x,x,x,x,x,x,x,x,5,20,1951-1972,33.469999999999999,0.328000000000000,85.004000000000005,33.466999999999999,./0.png
11.84,44.83,Denore,Ferrara,Emilia-Romagna,44.829999999999998,11.840000000000000,9,,x,x,x,x,x,x,x,x,x,5,44,1923-1973,37.789999999999999,0.306000000000000,98.888000000000005,37.792000000000002,./0.png
12.04,44.22,Forli',Forli'-Cesena,Emilia-Romagna,44.219999999999999,12.039999999999999,8,,,x,x,x,x,x,x,x,x,9,38,1933-1973,34.070000000000000,0.276000000000000,92.939999999999998,34.070000000000000,./0.png
11.97,44.08,Predappio,Forli'-Cesena,Emilia-Romagna,44.079999999999998,11.970000000000001,9,,x,x,x,x,x,x,x,x,x,7,49,1929-1989,36.240000000000002,0.356000000000000,88.451999999999998,36.243000000000002,./0.png
12.13,44.15,Bertinoro,Forli'-Cesena,Emilia-Romagna,44.149999999999999,12.130000000000001,5,,,,,,x,x,x,x,x,10,10,1946-1957,41.840000000000003,0.334000000000000,94.183000000000007,41.843000000000004,./0.png
12.19,44.15,Diegaro,Forli'-Cesena,Emilia-Romagna,44.149999999999999,12.190000000000000,8,,,x,x,x,x,x,x,x,x,5,31,1941-1973,30.129999999999999,0.382000000000000,70.947999999999993,30.132000000000001,./0.png
12.25,44.13,Cesena,Forli'-Cesena,Emilia-Romagna,44.130000000000003,12.250000000000000,9,,x,x,x,x,x,x,x,x,x,8,51,1926-1989,36.060000000000002,0.402000000000000,82.644000000000005,36.061999999999998,./0.png
12.19,43.95,Montecastello,Forli'-Cesena,Emilia-Romagna,43.950000000000003,12.190000000000000,6,,,,x,,x,x,x,x,x,5,13,1930-1943,26.809999999999999,0.396000000000000,61.915999999999997,26.812000000000001,./0.png
10.89,44.78,Carpi,Modena,Emilia-Romagna,44.780000000000001,10.890000000000001,8,,,x,x,x,x,x,x,x,x,5,40,1937-1991,37.630000000000003,0.252000000000000,106.120000000000005,37.631999999999998,./0.png
10.99,44.75,Ponte Bacchello,Modena,Emilia-Romagna,44.750000000000000,10.990000000000000,7,,,x,,x,x,x,x,x,x,5,8,1938-1991,39.640000000000001,0.322000000000000,101.463999999999999,39.639000000000003,./0.png
11.04,44.73,Cognento,Modena,Emilia-Romagna,44.729999999999997,11.039999999999999,5,,,,,,x,x,x,x,x,10,10,1975-1991,31.260000000000002,0.360000000000000,70.370999999999995,31.263999999999999,./0.png
10.94,44.65,Modena - I.S.A.,Modena,Emilia-Romagna,44.649999999999999,10.940000000000000,8,,,x,x,x,x,x,x,x,x,9,38,1938-1990,41.180000000000000,0.278000000000000,112.079999999999998,41.183999999999997,./0.png
11.06,44.66,Solara,Modena,Emilia-Romagna,44.659999999999997,11.060000000000000,7,,,x,,x,x,x,x,x,x,5,9,1983-1991,28.850000000000001,0.296000000000000,76.575999999999993,28.850999999999999,./0.png
10.85,44.57,Formigine (Naviglio),Modena,Emilia-Romagna,44.570000000000000,10.850000000000000,7,,,x,,x,x,x,x,x,x,5,11,1971-1991,29.510000000000002,0.466000000000000,61.859999999999999,29.513000000000002,./0.png
11.01,44.53,Spilamberto,Modena,Emilia-Romagna,44.530000000000001,11.010000000000000,6,,x,,,,x,x,x,x,x,5,6,1930-1986,36.439999999999998,0.392000000000000,84.620000000000005,36.444000000000003,./0.png
10.14,45.02,Zibello,Parma,Emilia-Romagna,45.020000000000003,10.140000000000001,5,,,,,,x,x,x,x,x,10,11,1970-1984,52.289999999999999,0.362000000000000,117.703999999999994,52.292999999999999,./0.png
10.24,45.0,Roccabianca,Parma,Emilia-Romagna,45.000000000000000,10.240000000000000,7,,,x,,x,x,x,x,x,x,6,23,1934-1964,39.649999999999999,0.268000000000000,109.424000000000007,39.652999999999999,./0.png
10.24,44.97,Sissa,Parma,Emilia-Romagna,44.969999999999999,10.240000000000000,6,,,,,x,x,x,x,x,x,6,14,1965-1983,45.359999999999999,0.311000000000000,117.840000000000003,45.360999999999997,./0.png
10.22,44.75,Collecchio,Parma,Emilia-Romagna,44.750000000000000,10.220000000000001,6,,,,,x,x,x,x,x,x,6,9,1982-1991,40.469999999999999,0.389000000000000,94.420000000000002,40.466000000000001,./0.png
10.2,44.7,La Costa di Maiatico,Parma,Emilia-Romagna,44.700000000000003,10.199999999999999,5,,,,,,x,x,x,x,x,11,11,1970-1986,49.689999999999998,0.244000000000000,111.840999999999994,49.688000000000002,./0.png
10.17,44.8,Noceto,Parma,Emilia-Romagna,44.799999999999997,10.170000000000000,6,,,,,x,x,x,x,x,x,5,6,1952-1959,30.399999999999999,0.352000000000000,74.691999999999993,30.399000000000001,./0.png
10.32,44.8,Parma - Oss. Universita',Parma,Emilia-Romagna,44.799999999999997,10.320000000000000,7,,,x,,x,x,x,x,x,x,15,23,1951-1991,37.329999999999998,0.313000000000000,96.724000000000004,37.357999999999997,./0.png
10.4,44.7,Basilicagoiano,Parma,Emilia-Romagna,44.700000000000003,10.400000000000000,9,,x,x,x,x,x,x,x,x,x,5,19,1966-1988,34.170000000000002,0.354000000000000,83.664000000000001,34.167000000000002,./0.png
10.42,44.68,Montechiarugolo,Parma,Emilia-Romagna,44.680000000000000,10.420000000000000,7,,,x,,x,x,x,x,x,x,7,28,1931-1964,43.899999999999999,0.244000000000000,125.156000000000006,43.904000000000003,./0.png
10.32,44.81,Parma - Ufficio Idrografico,Parma,Emilia-Romagna,44.810000000000002,10.320000000000000,7,,,x,,x,x,x,x,x,x,9,27,1933-1986,48.149999999999999,0.230000000000000,139.943999999999988,48.148000000000003,./0.png
9.44,45.02,Borgonovo Val Tidone,Piacenza,Emilia-Romagna,45.020000000000003,9.440000000000000,7,,,x,,x,x,x,x,x,x,6,13,1979-1991,41.340000000000003,0.311000000000000,107.480000000000004,41.337000000000003,./0.png
9.5,45.07,Sarmato (Corniola),Piacenza,Emilia-Romagna,45.070000000000000,9.500000000000000,8,,x,x,,x,x,x,x,x,x,8,39,1926-1989,30.829999999999998,0.305000000000000,80.780000000000001,30.829000000000001,./0.png
9.94,45.1,Isola Serafini - Tinazzo,Piacenza,Emilia-Romagna,45.100000000000001,9.940000000000000,8,,x,x,,x,x,x,x,x,x,5,23,1966-1989,38.659999999999997,0.406000000000000,88.132000000000005,38.659999999999997,./0.png
9.4,44.95,Pianello Val Tidone,Piacenza,Emilia-Romagna,44.950000000000003,9.400000000000000,5,,,,,,x,x,x,x,x,6,6,1982-1991,24.760000000000002,0.443000000000000,55.732999999999997,24.760999999999999,./0.png
9.72,45.03,S. Lazzaro Alberoni,Piacenza,Emilia-Romagna,45.030000000000001,9.720000000000001,9,,x,x,x,x,x,x,x,x,x,6,25,1935-1991,38.500000000000000,0.361000000000000,93.384000000000000,38.496000000000002,./0.png
9.59,44.9,Statto,Piacenza,Emilia-Romagna,44.899999999999999,9.590000000000000,6,,,,,x,x,x,x,x,x,8,18,1939-1958,30.949999999999999,0.339000000000000,77.359999999999999,30.949999999999999,./0.png
9.9,44.92,Fiorenzuola d'Arda,Piacenza,Emilia-Romagna,44.920000000000002,9.900000000000000,8,,x,x,,x,x,x,x,x,x,8,30,1927-1989,36.960000000000001,0.366000000000000,88.980000000000004,36.957999999999998,./0.png
12.34,44.2,Cesenatico,Ravenna,Emilia-Romagna,44.200000000000003,12.340000000000000,8,,,x,x,x,x,x,x,x,x,5,16,1921-1972,34.289999999999999,0.298000000000000,90.680000000000007,34.286000000000001,./0.png
12.35,44.27,Cervia,Ravenna,Emilia-Romagna,44.270000000000003,12.350000000000000,8,,,x,x,x,x,x,x,x,x,6,24,1925-1972,36.810000000000002,0.311000000000000,95.659999999999997,36.805999999999997,./0.png
12.27,44.35,Idrovora Fosso Ghiaia,Ravenna,Emilia-Romagna,44.350000000000001,12.270000000000000,7,,,x,x,,x,x,x,x,x,7,21,1939-1973,34.109999999999999,0.279000000000000,92.659999999999997,34.113000000000000,./0.png
11.92,44.42,Lugo di Romagna,Ravenna,Emilia-Romagna,44.420000000000002,11.920000000000000,6,,,,,x,x,x,x,x,x,5,13,1937-1971,41.340000000000003,0.317000000000000,106.488000000000000,41.335000000000001,./0.png
12.2,44.42,Ravenna,Ravenna,Emilia-Romagna,44.420000000000002,12.199999999999999,8,,,x,x,x,x,x,x,x,x,7,32,1942-1975,34.210000000000001,0.368000000000000,82.152000000000001,34.210999999999999,./0.png
12.29,44.48,Marina di Ravenna,Ravenna,Emilia-Romagna,44.479999999999997,12.289999999999999,8,,,x,x,x,x,x,x,x,x,13,47,1938-1989,40.079999999999998,0.361000000000000,97.239999999999995,40.075000000000003,./0.png
12.24,44.38,Classe,Ravenna,Emilia-Romagna,44.380000000000003,12.240000000000000,9,,x,x,x,x,x,x,x,x,x,5,59,1924-1989,36.149999999999999,0.369000000000000,86.756000000000000,36.151000000000003,./0.png
10.54,44.85,Poviglio,Reggio Emilia,Emilia-Romagna,44.850000000000001,10.539999999999999,7,,,x,,x,x,x,x,x,x,10,26,1963-1989,43.930000000000000,0.288000000000000,117.915999999999997,43.924999999999997,./0.png
10.62,44.7,Reggio Emilia Bonifica Parmigiana Moglia,Reggio Emilia,Emilia-Romagna,44.700000000000003,10.619999999999999,8,,x,x,,x,x,x,x,x,x,6,28,1929-1978,35.969999999999999,0.245000000000000,89.159999999999997,35.965000000000003,./0.png
10.64,44.7,Reggio Emilia - Coviolo,Reggio Emilia,Emilia-Romagna,44.700000000000003,10.640000000000001,6,,,,,x,x,x,x,x,x,6,14,1928-1991,47.060000000000002,0.244000000000000,134.195999999999998,47.064000000000000,./0.png
10.67,44.58,Ca' De' Caroli,Reggio Emilia,Emilia-Romagna,44.579999999999998,10.670000000000000,5,,,,,,x,x,x,x,x,8,9,1930-1938,43.070000000000000,0.199000000000000,96.938000000000002,43.067000000000000,./0.png
10.69,44.6,Scandiano (Tresinaro),Reggio Emilia,Emilia-Romagna,44.600000000000001,10.690000000000000,7,,,x,,x,x,x,x,x,x,6,9,1982-1991,47.109999999999999,0.310000000000000,122.688000000000002,47.110999999999997,./0.png
10.72,44.53,Sassuolo,Reggio Emilia,Emilia-Romagna,44.530000000000001,10.720000000000001,7,,,x,,x,x,x,x,x,x,9,26,1928-1985,35.939999999999998,0.325000000000000,91.632000000000005,35.945000000000000,./0.png
12.56,44.06,Rimini,Rimini,Emilia-Romagna,44.060000000000002,12.560000000000000,6,,,,,x,x,x,x,x,x,5,8,1926-1942,31.020000000000000,0.412000000000000,70.111999999999995,31.015999999999998,./0.png
12.57,44.07,Lido di Rimini,Rimini,Emilia-Romagna,44.070000000000000,12.570000000000000,8,,,x,x,x,x,x,x,x,x,8,53,1934-1989,37.289999999999999,0.368000000000000,89.623999999999995,37.293999999999997,./0.png
12.55,43.92,Monte Colombo,Rimini,Emilia-Romagna,43.920000000000002,12.550000000000001,8,,,x,x,x,x,x,x,x,x,9,41,1946-1989,39.579999999999998,0.416000000000000,88.872000000000000,39.576999999999998,./0.png
12.74,43.97,Cattolica,Rimini,Emilia-Romagna,43.969999999999999,12.740000000000000,9,,x,x,x,x,x,x,x,x,x,7,52,1922-1989,38.180000000000000,0.400000000000000,87.739999999999995,38.179000000000002,./0.png
11.71,43.51,Laterina,Arezzo,Toscana,43.509999999999998,11.710000000000001,9,,x,x,x,x,x,x,x,x,x,5,13,1991-2003,42.640000000000001,0.354000000000000,104.436000000000007,42.640999999999998,./0.png
11.65,43.44,Badia Agnano,Arezzo,Toscana,43.439999999999998,11.650000000000000,9,,x,x,x,x,x,x,x,x,x,5,13,1991-2003,46.229999999999997,0.327000000000000,117.507999999999996,46.225999999999999,./0.png
11.82,43.36,Fontarronco,Arezzo,Toscana,43.359999999999999,11.820000000000000,6,,,,,x,x,x,x,x,x,9,11,1935-1955,30.680000000000000,0.278000000000000,83.500000000000000,30.680000000000000,./0.png
11.89,43.47,Arezzo,Arezzo,Toscana,43.469999999999999,11.890000000000001,10,x,x,x,x,x,x,x,x,x,x,7,72,1924-2003,41.710000000000001,0.278000000000000,113.456000000000003,41.706000000000003,./0.png
11.92,43.34,Castiglion Fiorentino,Arezzo,Toscana,43.340000000000003,11.920000000000000,9,,x,x,x,x,x,x,x,x,x,5,13,1991-2003,35.210000000000001,0.265000000000000,97.512000000000000,35.213000000000001,./0.png
11.99,43.42,Palazzo del Pero,Arezzo,Toscana,43.420000000000002,11.990000000000000,9,,x,x,x,x,x,x,x,x,x,7,27,1927-1997,43.280000000000001,0.263000000000000,120.180000000000007,43.277999999999999,./0.png
12.06,43.54,Anghiari,Arezzo,Toscana,43.539999999999999,12.060000000000000,7,,,x,,x,,x,x,x,x,5,7,1989-1996,33.520000000000003,0.266000000000000,92.792000000000002,33.521000000000001,./0.png
11.33,43.76,Bagno a Ripoli,Firenze,Toscana,43.759999999999998,11.330000000000000,9,,x,x,x,x,x,x,x,x,x,5,44,1938-1983,37.340000000000003,0.291000000000000,99.840000000000003,37.340000000000003,./0.png
11.33,43.73,Antella,Firenze,Toscana,43.729999999999997,11.330000000000000,9,,x,x,x,x,x,x,x,x,x,19,53,1936-1998,39.899999999999999,0.344000000000000,99.111999999999995,39.899000000000001,./0.png
11.26,43.78,Firenze Idrografico,Firenze,Toscana,43.780000000000001,11.260000000000000,10,x,x,x,x,x,x,x,x,x,x,6,50,1923-1983,36.340000000000003,0.320000000000000,93.251999999999995,36.337000000000003,./0.png
11.26,43.78,Firenze Genio Civile,Firenze,Toscana,43.780000000000001,11.260000000000000,9,,x,x,x,x,x,x,x,x,x,6,21,1930-2003,43.719999999999999,0.281000000000000,118.403999999999996,43.719999999999999,./0.png
11.26,43.78,Firenze Ximeniano,Firenze,Toscana,43.780000000000001,11.260000000000000,9,,x,x,x,x,x,x,x,x,x,7,47,1950-1996,41.359999999999999,0.286000000000000,111.304000000000002,41.365000000000002,./0.png
11.23,43.99,Cavallina,Firenze,Toscana,43.990000000000002,11.230000000000000,9,,x,x,x,x,x,x,x,x,x,5,13,1991-2003,39.969999999999999,0.342000000000000,99.471999999999994,39.966000000000001,./0.png
11.28,43.91,Vaglia,Firenze,Toscana,43.909999999999997,11.279999999999999,8,,x,,x,x,x,x,x,x,x,5,7,1991-1997,53.820000000000000,0.387000000000000,125.939999999999998,53.814999999999998,./0.png
11.17,43.87,Calenzano,Firenze,Toscana,43.869999999999997,11.170000000000000,9,,x,x,x,x,x,x,x,x,x,11,31,1965-1998,36.039999999999999,0.345000000000000,89.391999999999996,36.037999999999997,./0.png
11.18,43.81,Case Passerini,Firenze,Toscana,43.810000000000002,11.180000000000000,7,,,x,,x,x,x,x,x,x,6,12,1992-2003,31.100000000000001,0.324000000000000,79.359999999999999,31.103999999999999,./0.png
11.19,43.76,S. Giusto,Firenze,Toscana,43.759999999999998,11.190000000000000,7,,,x,,x,x,x,x,x,x,6,12,1992-2003,37.070000000000000,0.303000000000000,97.388000000000005,37.070000000000000,./0.png
11.24,43.76,Firenze (Museo),Firenze,Toscana,43.759999999999998,11.240000000000000,5,,,,,,x,x,x,x,x,7,7,1941-1952,32.780000000000001,0.321000000000000,73.774000000000001,32.776000000000003,./0.png
11.29,43.81,Fiesole,Firenze,Toscana,43.810000000000002,11.289999999999999,9,,x,x,x,x,x,x,x,x,x,10,57,1941-1998,39.850000000000001,0.296000000000000,105.707999999999998,39.847000000000001,./0.png
10.9,42.85,Tirli,Grosseto,Toscana,42.850000000000001,10.900000000000000,9,,x,x,x,x,x,x,x,x,x,11,30,1934-1998,45.219999999999999,0.400000000000000,103.903999999999996,45.219000000000001,./0.png
11.01,42.9,Lupo,Grosseto,Toscana,42.899999999999999,11.010000000000000,8,,x,,x,x,x,x,x,x,x,12,13,1935-1998,58.070000000000000,0.400000000000000,133.352000000000004,58.064999999999998,./0.png
11.06,42.85,Acquisti,Grosseto,Toscana,42.850000000000001,11.060000000000000,9,,x,x,x,x,x,x,x,x,x,14,51,1936-1996,41.680000000000000,0.357000000000000,101.659999999999997,41.680999999999997,./0.png
11.17,42.87,Batignano,Grosseto,Toscana,42.869999999999997,11.170000000000000,9,,x,x,x,x,x,x,x,x,x,13,53,1932-1996,44.149999999999999,0.318000000000000,113.691999999999993,44.148000000000003,./0.png
11.28,42.88,Campagnatico,Grosseto,Toscana,42.880000000000003,11.279999999999999,9,,x,x,x,x,x,x,x,x,x,6,23,1932-1991,40.049999999999997,0.327000000000000,101.847999999999999,40.051000000000002,./0.png
11.11,42.76,Grosseto,Grosseto,Toscana,42.759999999999998,11.109999999999999,10,x,x,x,x,x,x,x,x,x,x,10,65,1928-1997,45.320000000000000,0.326000000000000,115.364000000000004,45.320999999999998,./0.png
11.17,42.77,Ponte Tura,Grosseto,Toscana,42.770000000000003,11.170000000000000,9,,x,x,x,x,x,x,x,x,x,8,33,1963-1996,39.950000000000003,0.401000000000000,91.603999999999999,39.945999999999998,./0.png
11.18,42.77,Poggio Cavallo,Grosseto,Toscana,42.770000000000003,11.180000000000000,7,,,,x,x,x,x,x,x,x,7,23,1936-1960,46.280000000000001,0.254000000000000,130.199999999999989,46.276000000000003,./0.png
11.14,42.67,Alberese Podere 129,Grosseto,Toscana,42.670000000000002,11.140000000000001,9,,x,x,x,x,x,x,x,x,x,16,52,1937-1996,44.170000000000002,0.357000000000000,107.647999999999996,44.168999999999997,./0.png
11.34,42.69,Scansano,Grosseto,Toscana,42.689999999999998,11.340000000000000,8,,x,,x,x,x,x,x,x,x,9,11,1929-1996,45.149999999999999,0.403000000000000,103.347999999999999,45.146999999999998,./0.png
10.31,43.55,Livorno,Livorno,Toscana,43.549999999999997,10.310000000000000,9,,x,x,x,x,x,x,x,x,x,11,59,1932-1997,53.180000000000000,0.360000000000000,129.171999999999997,53.182000000000002,./0.png
10.32,43.54,Livorno Scuola,Livorno,Toscana,43.539999999999999,10.320000000000000,8,,x,,x,x,x,x,x,x,x,6,6,1995-2000,44.829999999999998,0.427000000000000,99.251999999999995,44.832999999999998,./0.png
10.48,43.41,Rosignano Marittimo (Poggetti),Livorno,Toscana,43.409999999999997,10.480000000000000,8,,x,,x,x,x,x,x,x,x,6,6,1990-1995,45.759999999999998,0.380000000000000,108.084000000000003,45.759999999999998,./0.png
10.46,43.35,Vada (Osservatorio),Livorno,Toscana,43.350000000000001,10.460000000000001,6,,,,,x,x,x,x,x,x,8,10,1932-1941,74.150000000000006,0.181000000000000,230.716000000000008,47.268999999999998,./0.png
10.59,43.9,Segromigno Monte,Lucca,Toscana,43.899999999999999,10.590000000000000,7,,x,x,,,x,x,x,x,x,5,18,1925-1986,39.450000000000003,0.394000000000000,91.451999999999998,39.451999999999998,./0.png
10.52,43.93,Piaggione,Lucca,Toscana,43.930000000000000,10.520000000000000,6,,,,,x,x,x,x,x,x,8,8,1996-2003,72.980000000000004,0.377000000000000,173.075999999999993,72.974999999999994,./0.png
10.49,43.88,Mutigliano,Lucca,Toscana,43.880000000000003,10.490000000000000,6,,,,,x,x,x,x,x,x,8,8,1996-2003,54.680000000000000,0.438000000000000,119.120000000000005,54.677999999999997,./0.png
10.44,43.86,Ponte Guido,Lucca,Toscana,43.859999999999999,10.440000000000000,6,,,,,x,x,x,x,x,x,7,7,1996-2002,82.329999999999998,0.248000000000000,233.520000000000010,82.326999999999998,./0.png
10.51,43.84,Lucca,Lucca,Toscana,43.840000000000003,10.510000000000000,9,,x,x,x,x,x,x,x,x,x,18,73,1932-2008,49.899999999999999,0.394000000000000,115.611999999999995,49.904000000000003,./0.png
10.49,43.82,Pontetetto,Lucca,Toscana,43.820000000000000,10.490000000000000,6,,,,,x,x,x,x,x,x,8,8,1996-2003,61.259999999999998,0.286000000000000,164.888000000000005,61.259000000000000,./0.png
10.52,43.79,Vorno,Lucca,Toscana,43.789999999999999,10.520000000000000,6,,,,,x,x,x,x,x,x,8,8,1996-2003,51.579999999999998,0.288000000000000,138.364000000000004,51.582999999999998,./0.png
